2016/03/24;12:30;USD;H;Core Durable Goods Orders (MoM) (Feb);;-1.0%;-0.2%;;1.2%;
2016/03/25;12:30;USD;H;GDP (QoQ) (Q4);;1.4%;1.0%;;1.0%;
2016/03/28;14:00;USD;H;Pending Home Sales (MoM) (Feb);;3.5%;1.0%;;-3.0%;
2016/03/29;14:00;USD;H;CB Consumer Confidence (Mar);;96.2;94.0;;94.0;
2016/03/29;15:30;USD;H;Fed Chair Yellen Speaks;;;;;;
2016/03/30;12:15;USD;H;ADP Nonfarm Employment Change (Mar);;200K;194K;;205K;
2016/03/30;14:30;USD;H;Crude Oil Inventories;;2.299M;3.300M;;9.357M;
2016/03/31;07:00;GBP;H;BoE Gov Carney Speaks;;;;;;
2016/03/31;08:30;GBP;H;GDP (QoQ) (Q4);;0.6%;0.5%;;0.5%;
2016/03/31;08:30;GBP;H;GDP (YoY) (Q4);;2.1%;1.9%;;1.9%;
2016/03/31;09:00;EUR;H;CPI (YoY) (Mar);;-0.1%;-0.1%;;-0.2%;
2016/03/31;12:30;CAD;H;GDP (MoM) (Jan);;0.6%;0.3%;;0.2%;
2016/03/31;23:50;JPY;H;Tankan Large Manufacturers Index (Q1);;6;8;;12;
2016/03/31;23:50;JPY;H;Tankan Large Non-Manufacturers Index (Q1);;22;24;;25;
2016/04/01;08:30;GBP;H;Manufacturing PMI (Mar);;51.0;51.2;;50.8;
2016/04/01;12:30;USD;H;Nonfarm Payrolls (Mar);;215K;205K;;245K;
2016/04/01;12:30;USD;H;Unemployment Rate (Mar);;5.0%;4.9%;;4.9%;
2016/04/01;14:00;USD;H;ISM Manufacturing PMI (Mar);;51.8;50.7;;49.5;
2016/04/04;01:30;AUD;H;Retail Sales (MoM) (Feb);;0.0%;0.4%;;0.3%;
2016/04/04;08:30;GBP;H;Construction PMI (Mar);;54.2;54.0;;54.2;
2016/04/04;14:00;CAD;H;BoC Gov Poloz Speaks;;;;;;
2016/04/05;04:30;AUD;H;RBA Interest Rate Decision (Apr);;2.00%;2.00%;;2.00%;
2016/04/05;04:30;AUD;H;RBA Rate Statement;;;;;;
2016/04/05;08:30;GBP;H;Services PMI (Mar);;53.7;53.7;;52.7;
2016/04/05;14:00;USD;H;ISM Non-Manufacturing PMI (Mar);;54.5;54.0;;53.4;
2016/04/05;14:00;USD;H;JOLTs Job Openings (Feb);;5.445M;5.500M;;5.604M;
2016/04/06;14:00;CAD;H;Ivey PMI (Mar);;50.1;55.0;;53.4;
2016/04/06;14:30;USD;H;Crude Oil Inventories;;-4.937M;3.150M;;2.299M;
2016/04/06;18:00;USD;H;FOMC Meeting Minutes;;;;;;
2016/04/07;11:30;EUR;H;ECB Publishes Account of Monetary Policy Meeting;;;;;;
2016/04/07;14:00;EUR;H;ECB President Draghi Speaks;;;;;;
2016/04/07;21:30;USD;H;Fed Chair Yellen Speaks;;;;;;
2016/04/08;08:30;GBP;H;Manufacturing Production (MoM) (Feb);;-1.1%;-0.2%;;0.5%;
2016/04/08;12:30;CAD;H;Employment Change (Mar);;40.6K;10.0K;;-2.3K;
2016/04/12;08:30;GBP;H;CPI (YoY) (Mar);;0.5%;0.4%;;0.3%;
2016/04/13;12:30;USD;H;Core Retail Sales (MoM) (Mar);;0.2%;0.4%;;-0.1%;
2016/04/13;12:30;USD;H;PPI (MoM) (Mar);;-0.1%;0.2%;;-0.2%;
2016/04/13;12:30;USD;H;Retail Sales (MoM) (Mar);;-0.3%;0.1%;;-0.1%;
2016/04/13;14:00;CAD;H;BoC Monetary Policy Report;;;;;;
2016/04/13;14:00;CAD;H;BoC Interest Rate Decision;;0.50%;0.50%;;0.50%;
2016/04/13;14:30;USD;H;Crude Oil Inventories;;6.634M;1.850M;;-4.937M;
2016/04/13;15:15;CAD;H;BoC Gov Poloz Speaks;;;;;;
2016/04/14;01:30;AUD;H;Employment Change (Mar);;26.1K;20.0K;;-0.7K;
2016/04/14;09:00;EUR;H;CPI (YoY) (Mar);;0.0%;-0.1%;;-0.1%;
2016/04/14;11:00;GBP;H;BoE Interest Rate Decision (Apr);;0.50%;0.50%;;0.50%;
2016/04/14;12:30;USD;H;Core CPI (MoM) (Mar);;0.1%;0.2%;;0.3%;
2016/04/14;14:00;USD;H;FOMC Member Powell Speaks;;;;;;
2016/04/17;22:45;NZD;H;CPI (QoQ) (Q1);;0.2%;0.1%;;-0.5%;
2016/04/19;01:30;AUD;H;RBA Meeting Minutes;;;;;;
2016/04/19;12:30;USD;H;Building Permits (Mar);;1.086M;1.200M;;1.177M;
2016/04/19;14:30;GBP;H;BoE Gov Carney Speaks;;;;;;
2016/04/19;15:00;CAD;H;BoC Gov Poloz Speaks;;;;;;
2016/04/20;08:30;GBP;H;Average Earnings Index +Bonus (Feb);;1.8%;2.3%;;2.1%;
2016/04/20;08:30;GBP;H;Claimant Count Change (Mar);;6.7K;-11.3K;;-9.3K;
2016/04/20;10:00;EUR;H;ECB President Draghi Speaks;;;;;;
2016/04/20;14:00;USD;H;Existing Home Sales (Mar);;5.33M;5.30M;;5.07M;
2016/04/20;14:30;USD;H;Crude Oil Inventories;;2.080M;2.400M;;6.634M;
2016/04/20;20:15;CAD;H;BoC Gov Poloz Speaks;;;;;;
2016/04/21;08:30;GBP;H;Retail Sales (MoM) (Mar);;-1.3%;-0.1%;;-0.5%;
2016/04/21;11:45;EUR;H;Deposit Facility Rate;;-0.40%;-0.40%;;-0.40%;
2016/04/21;11:45;EUR;H;ECB Interest Rate Decision (Apr);;0.00%;0.00%;;0.00%;
2016/04/21;12:30;USD;H;Philadelphia Fed Manufacturing Index (Apr);;-1.6;8.9;;12.4;
2016/04/21;12:30;EUR;H;ECB Press Conference;;;;;;
2016/04/21;14:00;GBP;H;BoE Gov Carney Speaks;;;;;;
2016/04/22;12:30;CAD;H;Core CPI (MoM) (Mar);;0.7%;0.3%;;0.5%;
2016/04/22;12:30;CAD;H;Core Retail Sales (MoM) (Feb);;0.2%;-0.5%;;1.3%;
2016/04/25;14:00;USD;H;New Home Sales (Mar);;511K;520K;;519K;
2016/04/26;12:30;USD;H;Core Durable Goods Orders (MoM) (Mar);;-0.2%;0.5%;;-1.3%;
2016/04/26;12:55;CAD;H;BoC Gov Poloz Speaks;;;;;;
2016/04/26;14:00;USD;H;CB Consumer Confidence (Apr);;94.2;96.0;;96.1;
2016/04/27;01:30;AUD;H;CPI (QoQ) (Q1);;-0.2%;0.3%;;0.4%;
2016/04/27;08:30;GBP;H;GDP (YoY) (Q1);;2.1%;2.0%;;2.1%;
2016/04/27;08:30;GBP;H;GDP (QoQ) (Q1);;0.4%;0.4%;;0.6%;
2016/04/27;14:00;USD;H;Pending Home Sales (MoM) (Mar);;1.4%;0.5%;;3.4%;
2016/04/27;14:30;USD;H;Crude Oil Inventories;;1.999M;2.366M;;2.080M;
2016/04/27;18:00;USD;H;FOMC Statement;;;;;;
2016/04/27;18:00;USD;H;Fed Interest Rate Decision;;0.50%;0.50%;;0.50%;
2016/04/27;21:00;NZD;H;RBNZ Interest Rate Decision;;2.25%;2.25%;;2.25%;
2016/04/27;21:00;NZD;H;RBNZ Rate Statement;;;;;;
2016/04/28;03:00;JPY;H;BoJ Monetary Policy Statement (YoY);;;;;;
2016/04/28;05:00;JPY;H;BoJ Outlook Report (YoY);;;;;;
2016/04/28;06:30;JPY;H;BoJ Press Conference;;;;;;
2016/04/28;12:30;USD;H;GDP (QoQ) (Q1);;0.5%;0.7%;;1.4%;
2016/04/29;09:00;EUR;H;CPI (YoY) (Apr);;-0.2%;-0.1%;;0.0%;
2016/04/29;12:30;CAD;H;GDP (MoM) (Feb);;-0.1%;-0.1%;;0.6%;
2016/05/02;14:00;USD;H;ISM Manufacturing PMI (Apr);;50.8;51.4;;51.8;
2016/05/02;14:00;EUR;H;ECB President Draghi Speaks;;;;;;
2016/05/03;04:30;AUD;H;RBA Interest Rate Decision (May);;1.75%;2.00%;;2.00%;
2016/05/03;04:30;AUD;H;RBA Rate Statement;;;;;;
2016/05/03;08:30;GBP;H;Manufacturing PMI (Apr);;49.2;51.2;;50.7;
2016/05/03;16:30;CAD;H;BoC Gov Poloz Speaks;;;;;;
2016/05/03;22:45;NZD;H;Employment Change (QoQ) (Q1);;1.2%;0.7%;;0.9%;
2016/05/04;08:30;GBP;H;Construction PMI (Apr);;52.0;54.0;;54.2;
2016/05/04;12:15;USD;H;ADP Nonfarm Employment Change (Apr);;156K;196K;;194K;
2016/05/04;14:00;USD;H;ISM Non-Manufacturing PMI (Apr);;55.7;54.7;;54.5;
2016/05/04;14:30;USD;H;Crude Oil Inventories;;2.784M;1.695M;;1.999M;
2016/05/05;01:30;AUD;H;Retail Sales (MoM) (Mar);;0.4%;0.3%;;0.1%;
2016/05/05;08:30;GBP;H;Services PMI (Apr);;52.3;53.5;;53.7;
2016/05/06;12:30;USD;H;Nonfarm Payrolls (Apr);;160K;202K;;208K;
2016/05/06;12:30;USD;H;Unemployment Rate (Apr);;5.0%;5.0%;;5.0%;
2016/05/06;12:30;CAD;H;Employment Change (Apr);;-2.1K;1.0K;;40.6K;
2016/05/06;14:00;CAD;H;Ivey PMI (Apr);;53.1;52.5;;50.1;
2016/05/10;14:00;USD;H;JOLTs Job Openings (Mar);;5.757M;5.431M;;5.608M;
2016/05/10;23:00;NZD;H;RBNZ Gov Wheeler Speaks;;;;;;
2016/05/11;01:10;NZD;H;RBNZ Gov Wheeler Speaks;;;;;;
2016/05/11;08:30;GBP;H;Manufacturing Production (MoM) (Mar);;0.1%;0.3%;;-0.9%;
2016/05/11;14:30;USD;H;Crude Oil Inventories;;-3.410M;0.714M;;2.784M;
2016/05/12;11:00;GBP;H;BoE Inflation Report;;;;;;
2016/05/12;11:00;GBP;H;BoE Interest Rate Decision (May);;0.50%;0.50%;;0.50%;
2016/05/12;11:45;GBP;H;BoE Gov Carney Speaks;;;;;;
2016/05/13;12:30;USD;H;Core Retail Sales (MoM) (Apr);;0.8%;0.5%;;0.4%;
2016/05/13;12:30;USD;H;PPI (MoM) (Apr);;0.2%;0.3%;;-0.1%;
2016/05/13;12:30;USD;H;Retail Sales (MoM) (Apr);;1.3%;0.8%;;-0.3%;
2016/05/17;01:30;AUD;H;RBA Meeting Minutes;;;;;;
2016/05/17;08:30;GBP;H;CPI (YoY) (Apr);;0.3%;0.5%;;0.5%;
2016/05/17;12:30;USD;H;Building Permits (Apr);;1.116M;1.130M;;1.077M;
2016/05/17;12:30;USD;H;Core CPI (MoM) (Apr);;0.2%;0.2%;;0.1%;
2016/05/17;23:50;JPY;H;GDP (QoQ) (Q1);;0.4%;0.1%;;-0.4%;
2016/05/18;00:00;NZD;H;RBNZ Gov Wheeler Speaks;;;;;;
2016/05/18;08:30;GBP;H;Average Earnings Index +Bonus (Mar);;2.0%;1.7%;;1.9%;
2016/05/18;08:30;GBP;H;Claimant Count Change (Apr);;-2.4K;4.3K;;14.7K;
2016/05/18;09:00;EUR;H;CPI (YoY) (Apr);;-0.2%;-0.2%;;-0.2%;
2016/05/18;14:30;USD;H;Crude Oil Inventories;;1.310M;-2.833M;;-3.410M;
2016/05/18;18:00;USD;H;FOMC Meeting Minutes;;;;;;
2016/05/19;01:30;AUD;H;Employment Change (Apr);;10.8K;12.5K;;25.7K;
2016/05/19;08:30;GBP;H;Retail Sales (MoM) (Apr);;1.3%;0.5%;;-0.5%;
2016/05/19;11:30;EUR;H;ECB Publishes Account of Monetary Policy Meeting;;;;;;
2016/05/19;12:30;USD;H;Philadelphia Fed Manufacturing Index (May);;-1.8;3.5;;-1.6;
2016/05/20;12:30;CAD;H;Core CPI (MoM) (Apr);;0.2%;0.1%;;0.7%;
2016/05/20;12:30;CAD;H;Core Retail Sales (MoM) (Mar);;-0.3%;-0.4%;;0.3%;
2016/05/20;14:00;USD;H;Existing Home Sales (Apr);;5.45M;5.40M;;5.36M;
2016/05/24;09:00;GBP;H;BoE Gov Carney Speaks;;;;;;
2016/05/24;09:00;GBP;H;Inflation Report Hearings;;;;;;
2016/05/24;14:00;USD;H;New Home Sales (Apr);;619K;523K;;531K;
2016/05/25;14:00;CAD;H;BoC Interest Rate Decision;;0.50%;0.50%;;0.50%;
2016/05/25;14:30;USD;H;Crude Oil Inventories;;-4.226M;-2.450M;;1.310M;
2016/05/26;08:30;GBP;H;GDP (YoY) (Q1);;2.0%;2.1%;;2.1%;
2016/05/26;08:30;GBP;H;GDP (QoQ) (Q1);;0.4%;0.4%;;0.4%;
2016/05/26;12:30;USD;H;Core Durable Goods Orders (MoM) (Apr);;0.4%;0.3%;;0.1%;
2016/05/26;14:00;USD;H;Pending Home Sales (MoM) (Apr);;5.1%;0.6%;;1.6%;
2016/05/26;16:00;USD;H;FOMC Member Powell Speaks;;;;;;
2016/05/27;12:30;USD;H;GDP (QoQ) (Q1);;0.8%;0.9%;;0.5%;
2016/05/27;17:15;USD;H;Fed Chair Yellen Speaks;;;;;;
2016/05/31;09:00;EUR;H;CPI (YoY) (May);;-0.1%;-0.1%;;-0.2%;
2016/05/31;12:30;CAD;H;GDP (MoM) (Mar);;-0.2%;-0.1%;;-0.1%;
2016/05/31;14:00;USD;H;CB Consumer Confidence (May);;92.6;96.0;;94.7;
2016/06/01;01:30;AUD;H;GDP (QoQ) (Q1);;1.1%;0.8%;;0.7%;
2016/06/01;08:30;GBP;H;Manufacturing PMI (May);;50.1;49.6;;49.4;
2016/06/01;14:00;USD;H;ISM Manufacturing PMI (May);;51.3;50.4;;50.8;
2016/06/02;01:30;AUD;H;Retail Sales (MoM) (Apr);;0.2%;0.3%;;0.4%;
2016/06/02;08:30;GBP;H;Construction PMI (May);;51.2;52.0;;52.0;
2016/06/02;11:45;EUR;H;Deposit Facility Rate;;-0.40%;-0.40%;;-0.40%;
2016/06/02;11:45;EUR;H;ECB Interest Rate Decision (Jun);;0.00%;0.00%;;0.00%;
2016/06/02;12:15;USD;H;ADP Nonfarm Employment Change (May);;173K;175K;;166K;
2016/06/02;12:30;EUR;H;ECB Press Conference;;;;;;
2016/06/02;12:35;USD;H;FOMC Member Powell Speaks;;;;;;
2016/06/02;13:00;GBP;H;BoE Gov Carney Speaks;;;;;;
2016/06/02;14:00;EUR;H;ECB President Draghi Speaks;;;;;;
2016/06/02;15:00;USD;H;Crude Oil Inventories;;-1.366M;-2.490M;;-4.226M;
2016/06/02;15:45;CAD;H;BoC Gov Poloz Speaks;;;;;;
2016/06/03;08:30;GBP;H;Services PMI (May);;53.5;52.5;;52.3;
2016/06/03;12:30;USD;H;Nonfarm Payrolls (May);;38K;164K;;123K;
2016/06/03;12:30;USD;H;Unemployment Rate (May);;4.7%;4.9%;;5.0%;
2016/06/03;14:00;USD;H;ISM Non-Manufacturing PMI (May);;52.9;55.5;;55.7;
2016/06/04;16:15;CAD;H;BoC Gov Poloz Speaks;;;;;;
2016/06/06;16:30;USD;H;Fed Chair Yellen Speaks;;;;;;
2016/06/07;04:30;AUD;H;RBA Interest Rate Decision (Jun);;1.75%;1.75%;;1.75%;
2016/06/07;04:30;AUD;H;RBA Rate Statement;;;;;;
2016/06/07;14:00;CAD;H;Ivey PMI (May);;49.4;51.5;;53.1;
2016/06/07;23:50;JPY;H;GDP (QoQ) (Q1);;0.5%;0.5%;;0.4%;
2016/06/08;08:30;GBP;H;Manufacturing Production (MoM) (Apr);;2.3%;0.1%;;0.1%;
2016/06/08;14:00;USD;H;JOLTs Job Openings (Apr);;5.788M;5.672M;;5.670M;
2016/06/08;14:30;USD;H;Crude Oil Inventories;;-3.226M;-2.740M;;-1.366M;
2016/06/08;21:00;NZD;H;RBNZ Interest Rate Decision;;2.25%;2.25%;;2.25%;
2016/06/08;21:00;NZD;H;RBNZ Rate Statement;;;;;;
2016/06/08;23:00;NZD;H;RBNZ Gov Wheeler Speaks;;;;;;
2016/06/09;01:10;NZD;H;RBNZ Gov Wheeler Speaks;;;;;;
2016/06/09;07:00;EUR;H;ECB President Draghi Speaks;;;;;;
2016/06/09;15:15;CAD;H;BoC Gov Poloz Speaks;;;;;;
2016/06/10;12:30;CAD;H;Employment Change (May);;13.8K;3.8K;;-2.1K;
2016/06/14;08:30;GBP;H;CPI (YoY) (May);;0.3%;0.4%;;0.3%;
2016/06/14;12:30;USD;H;Core Retail Sales (MoM) (May);;0.4%;0.4%;;0.8%;
2016/06/14;12:30;USD;H;Retail Sales (MoM) (May);;0.5%;0.3%;;1.3%;
2016/06/15;08:30;GBP;H;Average Earnings Index +Bonus (Apr);;2.0%;1.7%;;2.0%;
2016/06/15;08:30;GBP;H;Claimant Count Change (May);;-0.4K;-0.1K;;6.4K;
2016/06/15;12:30;USD;H;PPI (MoM) (May);;0.4%;0.3%;;0.2%;
2016/06/15;14:30;USD;H;Crude Oil Inventories;;-0.933M;-2.260M;;-3.226M;
2016/06/15;18:00;USD;H;FOMC Economic Projections;;;;;;
2016/06/15;18:00;USD;H;FOMC Statement;;;;;;
2016/06/15;18:00;USD;H;Fed Interest Rate Decision;;0.50%;0.50%;;0.50%;
2016/06/15;18:30;USD;H;FOMC Press Conference;;;;;;
2016/06/15;22:45;NZD;H;GDP (QoQ) (Q1);;0.7%;0.5%;;0.9%;
2016/06/15;23:55;CAD;H;BoC Gov Poloz Speaks;;;;;;
2016/06/16;01:30;AUD;H;Employment Change (May);;17.9K;15.0K;;0.9K;
2016/06/16;02:45;JPY;H;BoJ Monetary Policy Statement (YoY);;;;;;
2016/06/16;06:30;JPY;H;BoJ Press Conference;;;;;;
2016/06/16;07:30;CHF;H;SNB Interest Rate Decision;;-0.75%;-0.75%;;-0.75%;
2016/06/16;07:30;CHF;H;SNB Monetary Policy Assessment;;;;;;
2016/06/16;08:00;CHF;H;SNB Press Conference;;;;;;
2016/06/16;08:30;GBP;H;Retail Sales (MoM) (May);;0.9%;0.2%;;1.9%;
2016/06/16;09:00;EUR;H;CPI (YoY) (May);;-0.1%;-0.1%;;-0.1%;
2016/06/16;11:00;GBP;H;BoE Interest Rate Decision (Jun);;0.50%;0.50%;;0.50%;
2016/06/16;12:30;USD;H;Core CPI (MoM) (May);;0.2%;0.2%;;0.2%;
2016/06/16;12:30;USD;H;Philadelphia Fed Manufacturing Index (Jun);;4.7;1.1;;-1.8;
2016/06/16;20:00;GBP;H;BoE Gov Carney Speaks;;;;;;
2016/06/17;12:30;USD;H;Building Permits (May);;1.138M;1.150M;;1.130M;
2016/06/17;12:30;CAD;H;Core CPI (MoM) (May);;0.3%;0.3%;;0.2%;
2016/06/17;15:00;EUR;H;ECB President Draghi Speaks;;;;;;
2016/06/21;01:30;AUD;H;RBA Meeting Minutes;;;;;;
2016/06/21;13:00;EUR;H;ECB President Draghi Speaks;;;;;;
2016/06/21;14:00;USD;H;Fed Chair Yellen Testifies;;;;;;
2016/06/21;18:30;USD;H;FOMC Member Powell Speaks;;;;;;
2016/06/22;12:30;CAD;H;Core Retail Sales (MoM) (Apr);;1.3%;0.6%;;-0.1%;
2016/06/22;14:00;USD;H;Existing Home Sales (May);;5.53M;5.54M;;5.43M;
2016/06/22;14:00;USD;H;Fed Chair Yellen Testifies;;;;;;
2016/06/22;14:30;USD;H;Crude Oil Inventories;;-0.917M;-1.671M;;-0.933M;
2016/06/23;14:00;USD;H;New Home Sales (May);;551K;560K;;586K;
2016/06/23;21:00;GBP;H;Brexit Referendum;;;;;;
2016/06/24;12:30;USD;H;Core Durable Goods Orders (MoM) (May);;-0.3%;0.2%;;0.5%;
2016/06/28;08:00;EUR;H;ECB President Draghi Speaks;;;;;;
2016/06/28;11:00;EUR;H;EU Leaders Summit;;;;;;
2016/06/28;12:30;USD;H;GDP (QoQ) (Q1);;1.1%;1.0%;;0.8%;
2016/06/28;14:00;USD;H;CB Consumer Confidence (Jun);;98.0;93.3;;92.4;
2016/06/28;23:00;USD;H;FOMC Member Powell Speaks;;;;;;
2016/06/29;11:00;EUR;H;EU Leaders Summit;;;;;;
2016/06/29;13:30;EUR;H;ECB President Draghi Speaks;;;;;;
2016/06/29;14:00;USD;H;Pending Home Sales (MoM) (May);;-3.7%;-1.1%;;3.9%;
2016/06/29;14:30;USD;H;Crude Oil Inventories;;-4.053M;-2.365M;;-0.917M;
2016/06/30;08:30;GBP;H;GDP (YoY) (Q1);;2.0%;2.0%;;2.0%;
2016/06/30;08:30;GBP;H;GDP (QoQ) (Q1);;0.4%;0.4%;;0.4%;
2016/06/30;09:00;EUR;H;CPI (YoY) (Jun);;0.1%;0.0%;;-0.1%;
2016/06/30;12:30;CAD;H;GDP (MoM) (Apr);;0.1%;0.1%;;-0.2%;
2016/06/30;15:00;GBP;H;BoE Gov Carney Speaks;;;;;;
2016/06/30;23:50;JPY;H;Tankan Large Manufacturers Index (Q2);;6;4;;6;
2016/06/30;23:50;JPY;H;Tankan Large Non-Manufacturers Index (Q2);;19;19;;22;
2016/07/01;08:30;GBP;H;Manufacturing PMI (Jun);;52.1;49.9;;50.1;
2016/07/01;14:00;USD;H;ISM Manufacturing PMI (Jun);;53.2;51.4;;51.3;
2016/07/04;08:30;GBP;H;Construction PMI (Jun);;46.0;50.5;;51.2;
2016/07/05;01:30;AUD;H;Retail Sales (MoM) (May);;0.2%;0.3%;;0.1%;
2016/07/05;04:30;AUD;H;RBA Interest Rate Decision (Jul);;1.75%;1.75%;;1.75%;
2016/07/05;04:30;AUD;H;RBA Rate Statement;;;;;;
2016/07/05;08:30;GBP;H;Services PMI (Jun);;52.3;52.7;;53.5;
2016/07/05;10:00;GBP;H;BoE Gov Carney Speaks;;;;;;
2016/07/06;07:00;EUR;H;ECB President Draghi Speaks;;;;;;
2016/07/06;14:00;USD;H;ISM Non-Manufacturing PMI (Jun);;56.5;53.3;;52.9;
2016/07/06;18:00;USD;H;FOMC Meeting Minutes;;;;;;
2016/07/07;08:30;GBP;H;Manufacturing Production (MoM) (May);;-0.5%;-1.0%;;2.4%;
2016/07/07;11:30;EUR;H;ECB Publishes Account of Monetary Policy Meeting;;;;;;
2016/07/07;12:15;USD;H;ADP Nonfarm Employment Change (Jun);;172K;159K;;168K;
2016/07/07;14:00;CAD;H;Ivey PMI (Jun);;51.7;51.0;;49.4;
2016/07/07;15:00;USD;H;Crude Oil Inventories;;-2.223M;-2.250M;;-4.053M;
2016/07/08;12:30;USD;H;Nonfarm Payrolls (Jun);;287K;175K;;11K;
2016/07/08;12:30;USD;H;Unemployment Rate (Jun);;4.9%;4.8%;;4.7%;
2016/07/08;12:30;CAD;H;Employment Change (Jun);;-0.7K;5.0K;;13.8K;
2016/07/12;09:00;GBP;H;BoE Gov Carney Speaks;;;;;;
2016/07/12;14:00;USD;H;JOLTs Job Openings (May);;5.500M;5.700M;;5.845M;
2016/07/13;14:00;CAD;H;BoC Monetary Policy Report;;;;;;
2016/07/13;14:00;CAD;H;BoC Interest Rate Decision;;0.50%;0.50%;;0.50%;
2016/07/13;14:30;USD;H;Crude Oil Inventories;;-2.546M;-2.950M;;-2.223M;
2016/07/13;15:15;CAD;H;BoC Gov Poloz Speaks;;;;;;
2016/07/14;01:30;AUD;H;Employment Change (Jun);;7.9K;10.0K;;19.2K;
2016/07/14;11:00;GBP;H;BoE Interest Rate Decision (Jul);;0.50%;0.25%;;0.50%;
2016/07/14;11:00;GBP;H;BoE MPC Meeting Minutes;;;;;;
2016/07/14;12:30;USD;H;PPI (MoM) (Jun);;0.5%;0.3%;;0.4%;
2016/07/15;09:00;EUR;H;CPI (YoY) (Jun);;0.1%;0.1%;;0.1%;
2016/07/15;12:00;GBP;H;BoE Gov Carney Speaks;;;;;;
2016/07/15;12:30;USD;H;Core CPI (MoM) (Jun);;0.2%;0.2%;;0.2%;
2016/07/15;12:30;USD;H;Core Retail Sales (MoM) (Jun);;0.7%;0.4%;;0.4%;
2016/07/15;12:30;USD;H;Retail Sales (MoM) (Jun);;0.6%;0.1%;;0.2%;
2016/07/17;22:45;NZD;H;CPI (QoQ) (Q2);;0.4%;0.5%;;0.2%;
2016/07/19;01:30;AUD;H;RBA Meeting Minutes;;;;;;
2016/07/19;08:30;GBP;H;CPI (YoY) (Jun);;0.5%;0.4%;;0.3%;
2016/07/19;12:30;USD;H;Building Permits (Jun);;1.153M;1.150M;;1.136M;
2016/07/20;08:30;GBP;H;Average Earnings Index +Bonus (May);;2.3%;2.3%;;2.0%;
2016/07/20;08:30;GBP;H;Claimant Count Change (Jun);;0.4K;3.5K;;12.2K;
2016/07/20;14:30;USD;H;Crude Oil Inventories;;-2.342M;-2.100M;;-2.546M;
2016/07/21;08:30;GBP;H;Retail Sales (MoM) (Jun);;-0.9%;-0.6%;;0.9%;
2016/07/21;11:45;EUR;H;Deposit Facility Rate;;-0.40%;-0.40%;;-0.40%;
2016/07/21;11:45;EUR;H;ECB Interest Rate Decision (Jul);;0.00%;0.00%;;0.00%;
2016/07/21;12:30;USD;H;Philadelphia Fed Manufacturing Index (Jul);;-2.9;5.0;;4.7;
2016/07/21;12:30;EUR;H;ECB President Draghi Speaks;;;;;;
2016/07/21;14:00;USD;H;Existing Home Sales (Jun);;5.57M;5.48M;;5.51M;
2016/07/22;08:30;GBP;H;Manufacturing PMI (Jul);;49.1;47.8;;52.1;
2016/07/22;08:30;GBP;H;Services PMI (Jul);;47.4;48.9;;52.3;
2016/07/22;12:30;CAD;H;Core CPI (MoM) (Jun);;0.0%;0.0%;;0.3%;
2016/07/22;12:30;CAD;H;Core Retail Sales (MoM) (May);;0.9%;0.3%;;1.3%;
2016/07/25;07:30;NZD;H;RBNZ Gov Wheeler Speaks;;;;;;
2016/07/26;14:00;USD;H;CB Consumer Confidence (Jul);;97.3;95.9;;97.4;
2016/07/26;14:00;USD;H;New Home Sales (Jun);;592K;560K;;572K;
2016/07/27;01:30;AUD;H;CPI (QoQ) (Q2);;0.4%;0.4%;;-0.2%;
2016/07/27;08:30;GBP;H;GDP (QoQ) (Q2);;0.6%;0.4%;;0.4%;
2016/07/27;08:30;GBP;H;GDP (YoY) (Q2);;2.2%;2.0%;;2.0%;
2016/07/27;12:30;USD;H;Core Durable Goods Orders (MoM) (Jun);;-0.5%;0.3%;;-0.4%;
2016/07/27;14:00;USD;H;Pending Home Sales (MoM) (Jun);;0.2%;1.4%;;-3.7%;
2016/07/27;14:30;USD;H;Crude Oil Inventories;;1.671M;-2.257M;;-2.342M;
2016/07/27;18:00;USD;H;FOMC Statement;;;;;;
2016/07/27;18:00;USD;H;Fed Interest Rate Decision;;0.50%;0.50%;;0.50%;
2016/07/29;03:45;JPY;H;BoJ Monetary Policy Statement (YoY);;;;;;
2016/07/29;03:45;JPY;H;BoJ Outlook Report (YoY);;;;;;
2016/07/29;06:30;JPY;H;BoJ Press Conference;;;;;;
2016/07/29;09:00;EUR;H;CPI (YoY) (Jul);;0.2%;0.1%;;0.1%;
2016/07/29;12:30;USD;H;GDP (QoQ) (Q2);;1.2%;2.6%;;0.8%;
2016/07/29;12:30;CAD;H;GDP (MoM) (May);;-0.6%;-0.4%;;0.1%;
2016/08/01;08:30;GBP;H;Manufacturing PMI (Jul);;48.2;49.1;;49.1;
2016/08/01;14:00;USD;H;ISM Manufacturing PMI (Jul);;52.6;53.0;;53.2;
2016/08/02;04:30;AUD;H;RBA Interest Rate Decision (Aug);;1.50%;1.50%;;1.75%;
2016/08/02;04:30;AUD;H;RBA Rate Statement;;;;;;
2016/08/02;08:30;GBP;H;Construction PMI (Jul);;45.9;43.8;;46.0;
2016/08/03;08:30;GBP;H;Services PMI (Jul);;47.4;47.4;;52.3;
2016/08/03;12:15;USD;H;ADP Nonfarm Employment Change (Jul);;179K;170K;;176K;
2016/08/03;14:00;USD;H;ISM Non-Manufacturing PMI (Jul);;55.5;56.0;;56.5;
2016/08/03;14:30;USD;H;Crude Oil Inventories;;1.413M;-1.363M;;1.671M;
